id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
315689,BY-0011,small_airport,Aerodrom Belz,50.3771921,23.9648804,,EU,UA,UA-46,,no,,,,,,
315693,BY-0012,small_airport,Aerodrom Kukoviatsino,55.1609946,29.974589,,EU,BY,BY-VI,,no,,,,,,Куковячино
315695,BY-0013,small_airport,Mozyr,51.9858414,29.157581,,EU,BY,BY-HO,,no,,,,,,
315697,BY-0014,small_airport,Lipki Air Base,53.913545,27.708775,,EU,BY,BY-MI,,no,UMMI,,,,,УММИ, Липки
315926,BY-0015,small_airport,Aerodrom Ozerki,55.144536,26.829358,,EU,BY,BY-VI,,no,UMMK,,,,,
317423,BY-0016,small_airport,Gorki,54.30052,30.948463,,EU,BY,BY-MA,Gorki,no,,,,,,
319598,BY-0017,closed,Kokhanovichi Airfield,55.85734,28.09827,420,EU,BY,BY-MI,Kokhanovichi,no,,,,,,Коханавічы
319599,BY-0018,closed,Bozhki Airstrip,55.816719,28.025859,410,EU,BY,BY-MI,Bozhki,no,,,,,,Божкі
319603,BY-0019,closed,Zheludok Heliport,53.598206,24.9719,417,EU,BY,BY-HR,Zheludok,no,,,XMFJ,,,ЬМФЙ, Желудок
319604,BY-0020,heliport,Njeman Heliport,53.6793,25.5686,465,EU,BY,BY-HR,Njeman,no,,,H492,,,Х492,  Неман
319606,BY-0021,heliport,Drozdy Heliport,53.9506,27.5053,703,EU,BY,BY-MI,Drozdy,no,,,H213,,,Х213, Дрозды
319617,BY-0022,small_airport,Dzerzhinsky Highway Strip,53.68874,27.339573,690,EU,BY,BY-MI,Dzerzhinsky,no,,,ZD7M,,,ЗД7М, Дзержинский
320231,BY-0023,small_airport,Bobruisk Aeroclub,53.21033,29.129039,500,EU,BY,BY-MA,Babruysk,no,,,,,,
320462,BY-0024,small_airport,Karolin Airfield,53.634045,23.737307,,EU,BY,BY-HR,Grodno,no,,,,,,Aeroklub Grodno
320477,BY-0025,small_airport,Voigovka Airfield,53.621279,27.550494,594,EU,BY,BY-MI,Voigovka,no,,,,,,
321035,BY-0026,closed,Komsomolskaya Airstrip,53.213143,27.36075,534,EU,BY,BY-MI,,no,,,ZF03,,,
321489,BY-0027,small_airport,Kisyali Airfield,54.028259,26.924768,,EU,BY,BY-MI,Kisyali,no,,,,,,
322149,BY-0028,small_airport,Vidzy Airstrip,55.37879,26.626022,466,EU,BY,BY-VI,Vidzy,no,,,,,,
323909,BY-0029,small_airport,Kliepačy Airstrip,52.7040425,24.3782919,,EU,BY,BY-BR,,no,,,,,,
323945,BY-0030,closed,Selhozaviatsii,52.75557,24.462681,,EU,BY,BY-HR,,no,,,,,,
324497,BY-0031,small_airport,Suklina Airstrip,55.2516188,27.9213048,,EU,BY,BY-VI,,no,,,,,,
326267,BY-0032,small_airport,Mazalovo Airstrip,53.973285,31.58801,630,EU,BY,BY-MA,Mazalovo,no,,,,,,
35057,BY-1095,closed,Postavy Air Base,55.116699,26.7617,472,EU,BY,BY-VI,Postavy,no,,,,,https://en.wikipedia.org/wiki/Postavy,
35030,BY-1210,closed,Maladzyechna Air Base,54.24829864501953,26.871700286865234,682,EU,BY,BY-MI,Maladzyechna,no,,,,,https://en.wikipedia.org/wiki/Maladzyechna_(air_base),
35112,BY-3111,closed,Zhurzhevo Air Base,55.255001,30.2467,636,EU,BY,BY-VI,Vitebsk,no,,,,,https://en.wikipedia.org/wiki/Vitebsk_(air_base),Vitebsk Severny Air Base, Vitebsk North Air Base, Аэродром Журжево, Аэродром Витебск Северный
35060,BY-4247,small_airport,Pribytki Air Base,52.30500030517578,31.163299560546875,456,EU,BY,BY-HO,Gomel,no,,,,,https://en.wikipedia.org/wiki/Pribytki,
35083,BY-7836,closed,Smarhon Air Base,54.52330017089844,26.306699752807617,558,EU,BY,BY-HR,Smorgon,no,,,,,https://en.wikipedia.org/wiki/Smarhon_(air_base),
35026,BY-9934,small_airport,Luninets Air Base,52.275002,26.775,472,EU,BY,BY-BR,Luninets,no,UMNL,,,,https://en.wikipedia.org/wiki/Luninets_(air_base),
16506,BYA,small_airport,Boundary Airport,64.0783004761,-141.113006592,2940,,US,US-AK,Boundary,no,BYA,BYA,BYA,,,
302393,BYL,small_airport,Bella Yella Airport,7.36916666667,-9.99372222222,690,AF,LR,LR-LO,Beliyela,no,,BYL,,,,
300806,BYV,seaplane_base,Beira Lake Seaplane Base,6.9294444444400005,79.85416666670001,17,AS,LK,LK-1,Colombo,no,,BYV,,,,
309572,BZ-0001,small_airport,Chan Chich Airstrip,17.5664,-89.0468,404,,BZ,BZ-OW,Gallon Jug,no,,,,,https://en.wikipedia.org/wiki/Chan_Chich_Airstrip,
319308,BZ-0002,small_airport,Lighthouse Reef Airstrip,17.452965,-87.500671,,,BZ,BZ-U-A,Northern Caye,no,,,,,,
327952,BZ-0003,small_airport,San Felipe Airstrip,17.88531,-88.887286,52,,BZ,BZ-OW,San Felipe,no,,,,,,
328154,BZ-0004,closed,Consejo Shores Airport,18.456596,-88.305407,10,,BZ,BZ-CZL,Consejo,no,,,,,,
328155,BZ-0005,closed,Gold Button Airport,17.915341,-88.743301,70,,BZ,BZ-OW,San Felipe,no,,,,,,
328156,BZ-0006,closed,Augustine Airstrip,16.970298,-88.987916,1500,,BZ,BZ-CY,Augustine,no,,,,,,Douglas da Silva
328157,BZ-0007,small_airport,Privassion Airstrip,17.039,-88.9547,1500,,BZ,BZ-CY,,no,,,,,,
44573,BZ-BCV,small_airport,Hector Silva Airstrip,17.269603,-88.776496,150,,BZ,BZ-CY,Belmopan,yes,,BCV,,http://www.flightstats.com/go/Airport/airportDetails.do?airportCode=BCV,https://en.wikipedia.org/wiki/Hector_Silva_Airstrip,Belmopan Airport
42216,BZ-BGK,medium_airport,Big Creek Airport,16.51936912536621,-88.40791320800781,3,,BZ,BZ-SC,Big Creek,yes,,BGK,,,https://en.wikipedia.org/wiki/Big_Creek_Airport_(Belize),
30861,BZ-CUK,medium_airport,Caye Caulker Airport,17.734699249267578,-88.03250122070312,1,,BZ,BZ-BZ,Caye Caulker,yes,,CUK,,,https://en.wikipedia.org/wiki/Caye_Caulker_Airport,
30867,BZ-CYC,medium_airport,Caye Chapel Airport,17.7007999420166,-88.04109954833984,3,,BZ,BZ-BZ,Caye Chapel,yes,,CYC,,,https://en.wikipedia.org/wiki/Caye_Chapel_Airport,
42209,BZ-CZH,medium_airport,Corozal Municipal Airport,18.382200241088867,-88.41190338134766,40,,BZ,BZ-CZL,Corozal,yes,,CZH,,,https://en.wikipedia.org/wiki/Corozal_Airport,Ranchito Airport
42207,BZ-DGA,medium_airport,Dangriga Airport,16.98250961303711,-88.23098754882812,508,,BZ,BZ-SC,Dangriga,yes,,DGA,,,https://en.wikipedia.org/wiki/Dangriga_Airport,Stann Creek Airport
42213,BZ-INB,small_airport,Independence Airport,16.534500122070312,-88.44129943847656,18,,BZ,BZ-SC,Independence,no,,INB,,,,
42214,BZ-MDB,small_airport,Melinda Airport,17.0042991638,-88.30419921880001,101,,BZ,BZ-SC,Melinda,no,,MDB,,,https://en.wikipedia.org/wiki/Melinda_Airport,
42212,BZ-ORZ,small_airport,Orange Walk Airport,18.0467662811,-88.58386993410001,111,,BZ,BZ-OW,Orange Walk,no,,ORZ,,,https://en.wikipedia.org/wiki/Orange_Walk_Airport,
42217,BZ-PLJ,medium_airport,Placencia Airport,16.536956787109375,-88.36151123046875,3,,BZ,BZ-SC,Placencia,yes,,PLJ,,,https://en.wikipedia.org/wiki/Placencia_Airport,
35305,BZ-PND,medium_airport,Punta Gorda Airport,16.102399826,-88.80829620360001,7,,BZ,BZ-TOL,Punta Gorda,yes,,PND,,,https://en.wikipedia.org/wiki/Punta_Gorda_Airport,
42210,BZ-SJX,medium_airport,Sartaneja Airport,18.35610008239746,-88.13079833984375,3,,BZ,BZ-CZL,Sartaneja,yes,,SJX,,,https://en.wikipedia.org/wiki/Sartaneja_Airport,
32370,BZ-SPR,medium_airport,San Pedro Airport,17.9139,-87.9711,4,,BZ,BZ-CY,San Pedro,yes,MZSP,SPR,,,https://en.wikipedia.org/wiki/San_Pedro_Airport,
42218,BZ-SQS,small_airport,Matthew Spain Airport,17.1859,-89.0098,199,,BZ,BZ-CY,San Ignacio,no,MZCF,SQS,,,https://en.wikipedia.org/wiki/Matthew_Spain_Airport,Central Farm Airstrip
42211,BZ-STU,small_airport,Santa Cruz Airport,18.2721004486084,-88.456298828125,18,,BZ,BZ-CZL,Santa Cruz,no,,STU,,,,
42208,BZ-SVK,small_airport,Silver Creek Airport,16.725299835205078,-88.33999633789062,216,,BZ,BZ-SC,Silver Creek,no,,SVK,,,,
42215,BZ-TZA,medium_airport,Belize City Municipal Airport,17.516389846801758,-88.19444274902344,16,,BZ,BZ-BZ,Belize City,yes,,TZA,,,https://en.wikipedia.org/wiki/Belize_City_Municipal_Airport,
27300,BZB,medium_airport,Bazaruto Island Airport,-21.5411,35.4729,,AF,MZ,MZ-I,Bazaruto Island,no,,BZB,,,https://en.wikipedia.org/wiki/Bazaruto_Island_Airport,
302391,BZM,small_airport,Bemolanga Airport,-17.6925,45.0888333333,950,AF,MG,MG-M,Bemolanga,no,,BZM,,,,
315551,BZS,closed,Buzzards Point Seaplane Base,38.863,-77.011,0,,US,US-DC,Washington,no,,BZS,,,,
16507,C00,small_airport,Mercer County Airport,41.248600006103516,-90.73709869384766,740,,US,US-IL,Aledo,no,C00,,C00,,,
16508,C01,small_airport,Southern Cross Airport,39.655601501464844,-75.01439666748047,145,,US,US-NJ,Williamstown,no,C01,,C01,,,
16510,C07,small_airport,Mack Mesa Airport,39.2672004699707,-108.86399841308594,4724,,US,US-CO,Mack,no,C07,,C07,,,
16511,C11,small_airport,Amana Airport,41.79359817504883,-91.86479949951172,712,,US,US-IA,Amana,no,C11,,C11,,,
4778,C21,heliport,Commonwealth Health Center Heliport,15.209699630737305,145.7209930419922,16,OC,MP,MP-U-A,Garapan,no,C21,,C21,,,
5505,C23,small_airport,Peleliu Airport,7,134.23300170898438,9,OC,PW,PW-350,Babelthuap Island,no,C23,,C23,,,
16512,C25,small_airport,Waverly Municipal Airport,42.742000579833984,-92.50789642333984,992,,US,US-IA,Waverly,no,C25,,C25,,,
16513,C37,small_airport,Brodhead Airport,42.59170150756836,-89.3750991821289,793,,US,US-WI,Brodhead,no,C37,,C37,,,
16514,C39,seaplane_base,Folsom Lake Seaplane Base,38.70719909667969,-121.13300323486328,466,,US,US-CA,Folsom,no,C39,,C39,,,
16515,C40,small_airport,Miller Airport,40.71670150756836,-85.25,845,,US,US-IN,Bluffton,no,C40,,C40,,,
16516,C43,small_airport,Hiram Cure Airport,42.77000045776367,-84.96499633789062,853,,US,US-MI,Sunfield,no,C43,,C43,,,
16517,C44,small_airport,Toutant Airport,41.9556999206543,-72.05439758300781,770,,US,US-CT,Putnam,no,C44,,C44,,,
16518,C45,small_airport,Manito Mitchell Airport,40.48929977416992,-89.7780990600586,501,,US,US-IL,Manito,no,C45,,C45,,,
45958,C54,heliport,Catron County Heliport,34.315722,-108.309889,7205,,US,US-NM,Quemado,no,C54,,C54,,,
16519,C55,small_airport,Ogle County Airport,42.03730010986328,-89.39289855957031,929,,US,US-IL,Mount Morris,no,C55,,C55,,,
16520,C56,small_airport,Bult Field,41.377601623535156,-87.681396484375,790,,US,US-IL,Monee,no,C56,,C56,,,
16521,C59,small_airport,Lake Lawn Airport,42.63410186767578,-88.6010971069336,981,,US,US-WI,Delavan,no,C59,,C59,,,
16522,C66,small_airport,Monmouth Municipal Airport,40.9296989440918,-90.631103515625,753,,US,US-IL,Monmouth,no,C66,,C66,,,
16523,C72,small_airport,Cross Winds Airport,47.98320007324219,-117.54299926757812,2150,,US,US-WA,Clayton,no,C72,,C72,,,
16524,C82,small_airport,Bresson Airport,41.76250076293945,-89.10150146484375,769,,US,US-IL,Compton,no,C82,,C82,,,
16525,C86,small_airport,Freeport/Dornink Airport,42.37779998779297,-89.56400299072266,949,,US,US-IL,Freeport,no,C86,,C86,,,
16526,C89,small_airport,Sylvania Airport,42.70330047607422,-87.95899963378906,785,,US,US-WI,Sturtevant,no,C89,,C89,,,
16527,C92,small_airport,Mentone Airport,41.150001525878906,-86.0625,860,,US,US-IN,Mentone,no,C92,,C92,,,
16528,C94,small_airport,Earlville Airport,41.56700134277344,-88.9478988647461,690,,US,US-IL,Earlville,no,C94,,C94,,,
16529,C97,small_airport,Lowell Airport,41.230098724365234,-87.50769805908203,675,,US,US-IN,Lowell,no,C97,,C97,,https://en.wikipedia.org/wiki/Lowell_Airport,
16530,C98,small_airport,Lake Village Airport,41.150001525878906,-87.4625015258789,644,,US,US-IN,Lake Village,no,C98,,C98,,https://en.wikipedia.org/wiki/Lake_Village_Airport,
28476,CA-0001,closed,Lac-des-Loups Airport,46.982200622558594,-76.48249816894531,,,CA,CA-QC,Lac-des-Loups,no,,,,,,
28477,CA-0002,small_airport,Pourvoirie Joncas Airstrip,47.10540008544922,-77.631103515625,,,CA,CA-QC,Saint-Lazare,no,,,,,,
35388,CA-0003,closed,RCAF Station Buttress,50.23609924316406,-105.5479965209961,,,CA,CA-SK,Moose Jaw,no,,,,,https://en.wikipedia.org/wiki/Buttress%2C_Saskatchewan,
35389,CA-0004,closed,RCAF Station Aylmer,42.80590057373047,-80.94419860839844,,,CA,CA-ON,Aylmer,no,,,,,https://en.wikipedia.org/wiki/RCAF_Station_Aylmer,
35390,CA-0005,closed,RCAF Station Lincoln Park,51.0093994140625,-114.13300323486328,,,CA,CA-AB,Calgary,no,,,,,https://en.wikipedia.org/wiki/RCAF_Station_Calgary,RCAF Station Calgary
35391,CA-0006,closed,RCAF Station Carberry,49.872100830078125,-99.39730072021484,,,CA,CA-MB,Carberry,no,,,,,https://en.wikipedia.org/wiki/RCAF_Station_Carberry,
35392,CA-0007,closed,RCAF Station Fingal (No. 4 Bombing and Gunnery School),42.680099487300005,-81.32730102539999,,,CA,CA-ON,Fingal,no,,,,,https://en.wikipedia.org/wiki/RCAF_Station_Fingal,BCATP
35393,CA-0008,closed,RCAF Station Mossbank,49.92169952392578,-105.87300109863281,,,CA,CA-SK,Mossbank,no,,,,,https://en.wikipedia.org/wiki/RCAF_Station_Mossbank,
35394,CA-0009,closed,Hamlin Airport,52.880001068115234,-108.28900146484375,,,CA,CA-SK,North Battleford,no,,,CJD4,,https://en.wikipedia.org/wiki/North_Battleford/Hamlin_Airport,
35142,CA-0010,closed,Maple Airport,43.843356522899995,-79.5260703564,,,CA,CA-ON,Vaughan,no,,,,,https://en.wikipedia.org/wiki/Maple_Airport,Gillies Flying Service
35148,CA-0011,closed,King City Airport,43.905799865722656,-79.55960083007812,,,CA,CA-ON,King City,no,,,,,https://en.wikipedia.org/wiki/King_City_Airport,
35395,CA-0012,closed,RCAF Station Pearce,49.808998107910156,-113.44499969482422,,,CA,CA-AB,Pearce,no,,,,,https://en.wikipedia.org/wiki/RCAF_Station_Pearce,
35396,CA-0013,closed,RCAF Pennfield Ridge,45.1265983581543,-66.69300079345703,,,CA,CA-NB,Pennfield,no,,,,,https://en.wikipedia.org/wiki/RCAF_Station_Pennfield_Ridge,
35397,CA-0014,closed,RCAF Station Dafoe,51.932098388671875,-104.56700134277344,,,CA,CA-SK,Dafoe,no,,,,,https://en.wikipedia.org/wiki/RCAF_Station_Dafoe,
35358,CA-0015,small_airport,Maxville Airport,45.296501,-74.8536,,,CA,CA-ON,Maxville,no,CMX2,,CMX2,,https://en.wikipedia.org/wiki/Maxville_Aerodrome,
39086,CA-0016,closed,Dog Creek Airport,51.626598,-122.255997,,,CA,CA-BC,Dog Creek,no,,,AH2,,,
39663,CA-0017,closed,Agnes Lake Airport,55.8086710079,-112.508411407,,,CA,CA-AB,Agnes Lake,no,,,,,,
39664,CA-0018,closed,Aishihik Airport,61.6505264292,-137.488231659,,,CA,CA-YT,Aishihik,no,,,,,,
39665,CA-0019,closed,Albert Bay Airport,69.63333129882812,-103.61666870117188,,,CA,CA-NU,,no,,,,,,
39666,CA-0020,closed,Algar Tower Airport,56.11666488647461,-111.76667022705078,,,CA,CA-AB,,no,,,,,,
39667,CA-0021,closed,Amber Tower Airport,59.1797103168,-119.468593597,,,CA,CA-AB,,no,,,,,,
39668,CA-0022,closed,Anama Bay-Dauphin River Airport,51.9626732292,-98.13683509830001,,,CA,CA-MB,,no,,,,,,
39669,CA-0023,closed,Anderson Point Airport,68.21666717529297,-87.91666412353516,,,CA,CA-NU,,no,,,,,,
39670,CA-0024,closed,Anderson Ranch Airport,53.45000076293945,-123.56666564941406,,,CA,CA-BC,,no,,,,,,
39671,CA-0025,closed,Anglemont Airport,50.9684003477,-119.166812897,,,CA,CA-BC,Anglemont,no,,,AA3,,,
39672,CA-0026,closed,Arthur North Airport,43.883333,-80.533333,1576,,CA,CA-ON,Arthur,no,,,PT4,,,
39673,CA-0027,closed,Asbestos Airport,45.79425,-71.995339,528,,CA,CA-QC,Asbestos,no,,,SA2,,,Danville
39674,CA-0028,closed,Sundance Guest Ranch C Airport,50.66669845581055,-121.26699829101562,,,CA,CA-BC,Ashcroft,no,,,,,,
39675,CA-0029,closed,Crystal Lake Airport,48.71670150756836,-91.2667007446289,,,CA,CA-ON,Atikokan,no,,,,,,
39676,CA-0030,closed,Atkinson Point Airport,69.93333435058594,-131.4166717529297,,,CA,CA-NT,,no,,,,,,
39677,CA-0031,closed,Austin Airport,49.93333435058594,-98.91666412353516,,,CA,CA-MB,,no,,,,,,
39678,CA-0032,closed,Aylmer Airport,42.79999923706055,-80.94999694824219,,,CA,CA-ON,,no,,,,,,
39679,CA-0033,closed,Baskatong Lake Airport,46.777728,-75.881453,770,,CA,CA-QC,Dépôt Baskatong,no,,,SA5,,,
39680,CA-0034,closed,Basnett Airport,57.36666488647461,-119.81666564941406,,,CA,CA-AB,,no,,,,,,
39681,CA-0035,closed,Batnuni Airport,53.38333511352539,-124.13333129882812,,,CA,CA-BC,,no,,,,,,
39682,CA-0036,closed,Bay d'Espoir Airport,47.958261,-55.854492,718,,CA,CA-NL,Saint-Veronica's,no,,,CX4,,https://en.wikipedia.org/wiki/Bay_d%27Espoir_Aerodrome,
39683,CA-0037,closed,Bear River Airport,64.8174012986,-134.264431,,,CA,CA-YT,,no,,,,,,
39684,CA-0038,closed,Beatton River Airport,57.379861,-121.411645,,,CA,CA-BC,,no,,,,,,YZC
39685,CA-0039,closed,Beaulieu River Airport,62.45000076293945,-113.03333282470703,,,CA,CA-NT,,no,,,,,,
39686,CA-0040,closed,Beausejour Airport,50.1369749474,-96.20821952819999,,,CA,CA-MB,Beausejour,no,,,,,,
39687,CA-0041,closed,Beaver River Airport,59.971508,-124.203272,,,CA,CA-BC,,no,,,AS5,,,
39688,CA-0042,closed,Beaverdell Airport,49.4572459793,-119.08806324,,,CA,CA-BC,Beaverdell,no,,,,,,
42744,CA-0043,small_airport,1669 Diamondview Road Private Strip,45.31809997558594,-76.05599975585938,,,CA,CA-ON,Carp,no,,,,,,
39690,CA-0044,closed,Belledune Airport,47.900001525878906,-65.83333587646484,,,CA,CA-NB,,no,,,,,,
39691,CA-0045,closed,Bennett Field Airport,65.0309303519,-124.666671753,,,CA,CA-NT,,no,,,,,,
39692,CA-0046,closed,Berland Airport,54.0936811465,-117.407627106,4015,,CA,CA-AB,Berland,no,,,EY2,,,
39693,CA-0047,closed,Bernard Harbour Airport,68.78333282470703,-114.83333587646484,,,CA,CA-NU,,no,,,,,,
39694,CA-0048,closed,Bethany Airport,50.349998474121094,-99.75,,,CA,CA-MB,,no,,,,,,
39695,CA-0049,closed,Big Creek Airport,51.7264965111,-123.027133942,,,CA,CA-BC,Big Creek,no,,,,,,
39696,CA-0050,closed,Bird Airport,56.5,-94.21666717529297,,,CA,CA-MB,,no,,,,,,
39697,CA-0051,closed,Bison Airport,57.074941,-116.52606,2380,,CA,CA-AB,Bison,no,,,ES2,,,
39698,CA-0052,closed,Wallace Lake Airport,51.008354444,-95.42192459110001,,,CA,CA-MB,Bissett,no,,,,,,
39699,CA-0053,closed,Blissville Airport,45.605633,-66.543678,60,,CA,CA-NB,Blissville,no,,YYS,,,,CH3, CCH3
39700,CA-0054,closed,Blow River Airport,68.7751033003,-137.455358505,,,CA,CA-YT,Blow River,no,,,,,,
39701,CA-0055,closed,Bonavista Airport,48.566931,-53.057238,,,CA,CA-NL,Little Catalina,no,,,DB4,,,
39702,CA-0056,closed,Borden Airport,44.266666412353516,-79.91666412353516,,,CA,CA-ON,,no,,,,,,
39703,CA-0057,closed,Boston Bar Airport,49.9833335876,-121.5,1039,,CA,CA-BC,Fraser Canyon,no,,,AD3,,,
39704,CA-0058,closed,Bray Island Airport,69.26667022705078,-77.3499984741211,,,CA,CA-NU,,no,,,,,,
39705,CA-0059,closed,Brazeau Airport,52.96666717529297,-115.86666870117188,,,CA,CA-AB,,no,,,,,,
39706,CA-0060,closed,Bredenbury Airport,50.93333435058594,-102.05000305175781,,,CA,CA-SK,,no,,,,,,
39707,CA-0061,closed,Bristol Field Airport,47.3101399785,-53.9902496338,28,,CA,CA-NL,Argentia,no,,,,,https://en.wikipedia.org/wiki/McAndrew_AFB,Naval Station Argentia, McAndrew Air Force Base
42745,CA-0062,small_airport,1797 Diamondview Road Private Strip,45.331119537353516,-76.07295989990234,,,CA,CA-ON,Carp,no,,,,,,
39709,CA-0063,closed,Buchans Airport,48.8478295395,-56.838884353599994,,,CA,CA-NL,Buchans,no,,,,,,
39710,CA-0064,closed,Buckingham Airport,45.63333511352539,-75.4000015258789,,,CA,CA-QC,,no,,,,,,
39711,CA-0065,closed,Budworm City Airport,47.529434,-66.629677,,,CA,CA-NB,,no,,,CT4,,,
39712,CA-0066,closed,Buffalo Creek Airport,56.6121839037,-113.069143295,,,CA,CA-AB,Buffalo Creek,no,,,,,,
39713,CA-0067,closed,Burrage Creek Airport,57.266666412353516,-130.25,,,CA,CA-BC,,no,,,,,,
39714,CA-0068,closed,Burtch Airport,43.0531475098,-80.2761554718,,,CA,CA-ON,Brantford,no,,,,,,
46632,CA-0069,small_airport,Knustford Airstrip,50.5980307035,-120.308640003,,,CA,CA-BC,Knutsford,no,,,,,,
39716,CA-0070,closed,Byron Bay Airport,68.756233839,-109.088745117,330,,CA,CA-NU,Byron Bay,no,CYUK,,,,,YUK
39717,CA-0071,closed,Cabin Creek Airport,53.75,-118.33333587646484,,,CA,CA-AB,,no,,,,,,
39718,CA-0072,closed,Cabin Airport,59.269517,-121.626025,2238,,CA,CA-BC,Cabin,no,,,AL9,,,
39719,CA-0073,closed,Calgary (Children's Hospital) Heliport,51.033333,-114.116669,,,CA,CA-AB,,no,,,,,,FZ2
39720,CA-0074,closed,Campbellford Airport,44.400001525878906,-77.7667007446289,,,CA,CA-ON,Campbellford,no,,,,,,
39721,CA-0075,closed,Terra Mining Airport,65.609152,-118.141592,550,,CA,CA-NT,Camsell River,no,,,FS3,,,
39722,CA-0076,closed,Cape Christian Airport,70.51667022705078,-68.30000305175781,,,CA,CA-NU,,no,,,,,,
39723,CA-0077,closed,Cape Dyer Airport,66.59,-61.5732,1290,,CA,CA-NU,Cape Dyer,no,,,YVN,,,CYVN
39724,CA-0078,closed,Cape Hooper Airport,68.466667175293,-66.833335876465,58,,CA,CA-NU,Cape Hooper,no,,,YUZ,,,
39725,CA-0079,closed,Cape Jones Airport,54.63333511352539,-79.69999694824219,,,CA,CA-QC,,no,,,,,,
39726,CA-0080,closed,Cape Parry Airport,70.16666412353516,-124.68333435058594,,,CA,CA-NT,,no,,,,,,
39727,CA-0081,closed,Cape Young Airport,68.933334350586,-116.93333435059,12,,CA,CA-NU,Cape Young,no,CYUI,,,,,YUI
39728,CA-0082,closed,Carberry Airport,49.849998474121094,-99.31666564941406,,,CA,CA-MB,,no,,,,,,
39729,CA-0083,closed,Carrot River Airport,53.28333282470703,-103.55000305175781,,,CA,CA-SK,,no,,,,,,
39730,CA-0084,closed,Casey Airport,47.93333435058594,-74.0999984741211,,,CA,CA-QC,,no,,,,,,
39731,CA-0085,closed,Casino Airport,62.75,-138.78334045410156,,,CA,CA-YT,,no,,,,,,
39732,CA-0086,closed,Cavendish Airport,50.79999923706055,-110.44999694824219,,,CA,CA-AB,,no,,,,,,
39733,CA-0087,closed,Charlotte Lake Airport,52.150001525878906,-125.26667022705078,,,CA,CA-BC,,no,,,,,,
41087,CA-0088,small_airport,Navan Bearbrook Airport,45.391666412353516,-75.29694366455078,210,,CA,CA-ON,Ottawa,no,,,,,,Navan, Bearbrook, Bourget, Casselman, Mogas, Embrun
39735,CA-0089,closed,Chilko Lake (Wilderness Ranch) Airport,51.66666793823242,-124.1500015258789,,,CA,CA-BC,,no,,,,,,
39736,CA-0090,closed,Chipmunk Airport,56.71666717529297,-127.83333587646484,,,CA,CA-BC,,no,,,,,,
39737,CA-0091,closed,Chunamon Airport,56.233333587646484,-124.38333129882812,,,CA,CA-BC,,no,,,,,,
39738,CA-0092,closed,Churchill Falls Airport,53.63333511352539,-64.48332977294922,,,CA,CA-NL,,no,,,,,,
39739,CA-0093,closed,Clearwater Airport,51.650001525878906,-120.08333587646484,,,CA,CA-BC,,no,,,,,,
39740,CA-0094,closed,Clifton Point Airport,69.21666717529297,-118.63333129882812,,,CA,CA-NU,,no,,,,,,
39741,CA-0095,closed,Clinton Creek Airport,64.475545,-140.741748,2040,,CA,CA-YT,Clinton Creek Mine,no,,YLM,,,,
39742,CA-0096,closed,Clinton Point Airport,69.583335876465,-120.75,40,,CA,CA-NU,Clinton Point,no,CYUH,,,,,YUH
39743,CA-0097,closed,Coal Valley Airport,53.08333206176758,-116.81666564941406,,,CA,CA-AB,,no,,,,,,
39744,CA-0098,closed,Comet Airport,58.54999923706055,-119.05000305175781,,,CA,CA-AB,,no,,,,,,
39745,CA-0099,closed,Cormorant Lake Airport,54.233333587646484,-100.5999984741211,,,CA,CA-MB,,no,,,,,,
39746,CA-0100,closed,Covey Hill Airport,45.016001,-73.6888,340,,CA,CA-QC,Covey Hill,no,,,SH3,,,
39747,CA-0101,closed,Cowpar Airport,55.95000076293945,-110.5,,,CA,CA-AB,,no,,,,,,
39748,CA-0102,closed,Crater Airport,58.70000076293945,-118.68333435058594,,,CA,CA-AB,,no,,,,,,
39749,CA-0103,closed,Crater Airport,49.91666793823242,-99.80000305175781,,,CA,CA-MB,,no,,,,,,
39750,CA-0104,closed,Crawfish Lake Airport,49.70000076293945,-126.76667022705078,,,CA,CA-BC,,no,,,,,,
39751,CA-0105,closed,Cree Lake Airport,57.36666488647461,-107.13333129882812,,,CA,CA-SK,,no,,,,,,
39752,CA-0106,closed,Crooked Lake Airport,72.66666412353516,-98.5,,,CA,CA-NU,,no,,,,,,
39753,CA-0107,closed,Cullaton Lake Airport,61.31666564941406,-98.5,,,CA,CA-NU,,no,,,,,,
39754,CA-0108,closed,Culloden Airport,42.883333,-80.866669,938,,CA,CA-ON,,no,,,PQ2,,,
39755,CA-0109,closed,Cypre River Airport,49.257414,-125.938897,,,CA,CA-BC,,no,,,BK3,,,
42746,CA-0110,closed,Cap-de-la-Madeleine,46.38056945800781,-72.53002166748047,,,CA,CA-QC,,no,,,,,https://en.wikipedia.org/wiki/List_of_British_Commonwealth_Air_Training_Plan_facilities_in_Canada,bcatp,military
39757,CA-0111,closed,Davis Inlet Airport,55.900001525878906,-60.900001525878906,,,CA,CA-NL,,no,,,,,,
39758,CA-0112,closed,Deception Airport,62.112314446199996,-74.554681778,,,CA,CA-QC,,no,,YGY,,,,
39759,CA-0113,closed,Dewar Lakes Airport,68.627546,-71.125832,580,,CA,CA-NU,,no,,,YUW,,,
